stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,1,0,8,0,0
72hpf,0,0,0,0,0,0.56,0,0
21Day,0.74,0.37,0,0,0,0,4.07,0
3Month,1.35,0,4.47,0.42,0,0.21,12.59,0.52
22Month,1.23,0,0.82,0,0.14,0,4.51,0
