stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,1.41,0,0.56
21Day,0,0.74,0.74,0,0,0,0,0.37
3Month,0.1,2.6,5.41,1.77,0.52,0,0.21,0.31
22Month,0.14,1.78,0,0.82,0,0,0,0
