stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0.56,0
21Day,0.37,0,0.74,0,1.48,0
3Month,1.04,2.6,0.42,0.21,0,0.21
22Month,1.78,0.27,0.27,0,0,0
