stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,4,0,0,0,0,76,0,7
72hpf,0.85,19.45,4.79,0,0.85,6.2,594.42,0.85,19.45
21Day,0,2.22,2.22,0.37,1.48,0.74,47.36,2.22,6.29
3Month,0,1.25,0,3.33,0.1,0.1,0,0,0.21
22Month,0,3.96,0,0.41,1.23,0,0.14,0,0.41
