stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,21,0,1,1
72hpf,0,4.51,0.85,0,1.13,152.76,0.28,0.28,8.74
21Day,0.37,1.48,1.11,2.96,0.37,19.24,0,1.11,4.44
