stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,3,0,0,0,0,3,0,0
72hpf,0.28,3.95,0,0,0.56,0.28,1.97,0,1.97
21Day,0,4.07,0.37,0,2.59,0,0.37,1.11,0
3Month,0.1,2.39,0,0.31,1.46,0.1,0,0,0
22Month,0.14,0.55,0,0.27,0.27,0,0,0,0
