stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
21Day,0.74,0,0,0,0,0,0,0
3Month,25.69,0.62,0.62,0.1,0.21,0,1.35,0.31
22Month,9.43,0.14,0,0,0,0.14,1.37,0.27
