stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,3,0,0
72hpf,0,0.56,0,0,0.28,4.51,0,0.28
21Day,0,1.11,0,0,0.74,4.81,0,0
3Month,0.1,2.5,0.31,0.52,0.21,8.95,0.1,0.1
22Month,0,1.23,0,0.41,0,3.42,0,0
