stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0,0.28,0,0,0.28,7.33,0,1.69
21Day,0,0.37,0,0,0,2.22,0,2.22
3Month,0.1,2.6,0.62,0.31,0,0.1,0.1,0.94
22Month,0.14,2.73,0.41,0.82,0.14,0,0,0.96
