stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0.28,0,0,0.85
21Day,0,0,0.37,0,1.11,0,0,0
3Month,0.83,2.18,1.25,0,0.21,0,0.1,0
22Month,0.55,0.96,0.27,0.14,0,0.14,0,0.27
