stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,7,1,0
72hpf,2.25,0.28,0,0.28,0.56,6.48,0,0.28
21Day,1.85,0,0,0.74,0.37,14.06,0,0
3Month,15.29,0.1,45.66,0.94,0.1,2.18,0.31,0.52
22Month,8.75,0,3.42,0.68,0,0.27,0.14,0.14
