stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,7,0,4,2,117,0,0,4
72hpf,0,0.28,0,0.28,0.28,3.66,0,1.13,0.85
21Day,0,0.74,0.74,0.37,1.11,1.85,0,0.37,0.37
3Month,0,1.87,1.46,0.83,0.21,0,0,0.21,0.42
22Month,0.27,7.11,7.24,1.37,0,0.27,0.14,0.14,0.55
