stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8,1,0,0
72hpf,0,0.56,0,0,0.28,1.41,0,0,0
21Day,0,1.11,0,1.48,0.74,1.48,0,0.37,1.11
3Month,0.42,9.47,0.94,11.03,1.04,0.73,0.1,0.52,3.74
22Month,0,21.73,1.09,3.83,0.14,0.82,1.78,0.41,1.23
