stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,2,0,7,0,0
72hpf,0,0,0,0,0,13.81,0,0
21Day,0,0.37,0,0,0,8.51,0,0.37
3Month,1.56,0,31.83,1.04,0.1,0,0.1,0
22Month,0.41,0,0.68,0,0,0.27,0,0
