stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.56,0.28,0,0,0.28,12.68,0.28,1.13
21Day,0,0.74,0.37,0,0,0.74,8.51,0.37,0.74
3Month,0.21,1.35,0.1,1.25,0.31,0.94,0.21,0.21,0.62
22Month,0,0.27,0,0.14,0.14,0,0.55,0,0.14
