stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,5.36,0,0,0,0,0.28,0,0.28
21Day,74,1.85,0,0.37,0.37,4.81,0.37,0.37
3Month,31.31,0.1,0.42,1.14,0.1,0.1,0.21,0.42
22Month,0.96,0,0,0.14,0,0,0,0
