stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.28,0,0,0,1.69,0,0
21Day,0,1.11,0,0.37,0,1.48,0,0.74
3Month,0,0.83,0.62,1.04,0.42,0,0,0
22Month,0.14,2.6,0.27,0.68,0.14,0.41,0.14,0.27
