stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,602,1,0,109,6,109,3,0,16
72hpf,8.74,1363.86,22.83,0,29.31,16.07,341.88,1.13,0.85,81.17
21Day,3.7,1786.67,38.85,0.74,148.36,23.68,123.58,0.37,27.01,59.94
3Month,8.53,1026.13,4.37,21.74,390.48,12.07,15.5,0.21,10.71,28.08
22Month,8.88,276.44,2.32,2.19,679.01,2.46,10.93,7.93,4.1,14.76
