stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0.28,0
21Day,4.07,0,0,0,1.85,0.37
3Month,1.14,0.1,0,0,0,0
22Month,0.82,0,0.27,0.14,0.14,0
