stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,18,0,0,0,0,2,0,1
72hpf,0,34.1,0,0,0.28,0,2.25,0,0.85
21Day,0.37,71.78,0.37,0,0.37,0.37,2.59,0.37,0
3Month,0,11.86,0,0.62,0.73,0,0.21,0.1,0.21
22Month,0,1.5,0,0,0.14,0,0,0,0
