stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,0,0,0
21Day,0,0,0,0.37,0.37,0,0,0.37
3Month,1.14,1.25,0.21,0,0.1,0,0.42,0.31
22Month,0.41,0,0,0,0,0.14,0,0.14
