stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,1,0
72hpf,0,0.85,0.28,0,0,0,1.41,0.85
21Day,0,0.37,0.37,0,0,0,1.11,0.74
3Month,0,1.56,0.1,6.55,0.52,0.31,0,0.62
22Month,0.14,1.09,0,0.41,0.14,0,0.14,0.27
