stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,1
72hpf,0,0.56,0,0,0,0,0,0,0.56
21Day,0,3.7,0,0.74,0.37,0,0,0,0
3Month,0.1,11.03,1.35,1.14,0.21,0.1,0,0.31,0.62
22Month,0,7.24,0.14,0.14,0,0.14,0.27,0,0.27
