stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,5,2,0,0,0
72hpf,0,1.13,0,0,1.41,3.66,0,0,0.56
21Day,0,1.48,0,0,2.22,3.33,0,0.37,4.07
3Month,0.1,10.09,0.42,1.14,0.1,0.21,0.1,0.62,1.25
22Month,0.14,15.03,0.41,3.14,0,0.14,0.14,0.68,1.09
