stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,0,0,1,0,0,2
72hpf,0.28,0.56,0,0,0,0,0,0,0
21Day,0,1.48,0,0,0,0,0,0,0
3Month,0,4.78,0.21,1.35,0.21,0,0,0.31,0.1
22Month,0.27,18.31,0.27,1.78,0,0.14,0.96,0.68,1.64
