stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,0
72hpf,0,0.28,0,0.28,0.85,75.54,0,0,1.13
21Day,1.48,0.74,0.37,1.48,0.37,42.18,0,0.37,1.11
3Month,0.62,0,0.1,0.1,0,0,0,0.1,0
22Month,4.92,0,0.14,0.96,0,0.14,0.55,0.14,0.27
