stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,1
72hpf,0,1.13,0,0,0,0.85,0.85,0,0.56
21Day,0,1.11,0,0,0,1.11,1.11,0.37,1.48
3Month,0.42,10.4,0,0.31,0.62,1.77,0.31,0.21,8.32
22Month,0,5.6,0.14,0.55,0.55,0,0.14,0,2.6
