stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,4.23,1.13,0,0.28
21Day,0,0.37,0,0.37,0,0,0,0
3Month,0.1,4.78,0.21,0.1,0,0,0.21,0.1
22Month,0,0.96,0.41,0.27,0,0,0,0
