stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,1,0,4,1,0
72hpf,0,2.82,0,0,0,0.28,1.13,0,0.56
21Day,0,4.07,0.74,0,0,0,1.11,0,0.74
3Month,0,1.35,0,0.21,0.52,0,0,0,0
22Month,0.14,2.32,0.14,0,0.96,0.14,0,0.27,0.27
