stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0.28,0,0,0,0,0,0,0,0.28
21Day,3.7,0,1.48,0,0,0.37,0,0.37,0.74
3Month,6.87,0.1,12.48,0.52,0.21,0.1,0,4.58,0.42
22Month,6.56,0,0.82,0,0,0.27,0.14,0.96,0.41
