stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8,0,0,0,5,0,0,1
72hpf,12.12,0,0,0,1.13,0,0,0.28
21Day,14.06,0,0.37,0,1.48,0,0,0
3Month,2.5,0.62,0.42,0.21,0,0,0.1,0.21
22Month,1.78,0,0.14,0,0,0.14,0.14,0.14
