stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0,0,0,0,0.28,0,0
3Month,1.66,19.04,0.42,0.1,0.21,0.31,0.1
22Month,0,0.41,0,0,0,0,0
