stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,3,0,0,0,24,31,0,19
72hpf,0,4.79,0,0,0,5.36,5.07,0,35.23
21Day,0,7.77,0.74,0,0.74,6.66,3.7,2.22,45.14
3Month,0,2.6,0,0.42,0.52,0.31,0,0.1,5.82
22Month,0.41,1.5,0,0,0.41,0.27,0.14,0,5.33
