stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,1,0,3,0,0
72hpf,1.69,0,0,0,0,0.85,1.41,0.28,0
21Day,1.11,0,0,0,1.11,0,0.74,0,0.37
3Month,0.21,0.21,0,0.31,0.42,0,0.1,0,0.1
22Month,0.68,0.82,0.14,0.14,1.37,0,0.41,0.27,0.55
