stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,2,0,0,0,0,7,0,4
72hpf,0,0.85,0,0,0,0.28,8.17,0.28,0.85
21Day,0,3.7,0.37,0,0,0.74,4.07,0,1.85
3Month,0,0.31,0,0.21,0,0,0,0,0
22Month,0.27,0.55,0,0,0.27,0,0.14,0,0
