stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,5,0,0,0,0,0,0,0
72hpf,0,3.1,0,0,0,0,0,0,0
21Day,0,1.85,0,0,0,0.37,0,0,0
3Month,0.31,21.74,0.31,0.73,0.21,0.62,0,0.21,0.42
22Month,0,5.47,0,0.14,0,0,0.14,0.14,0
