stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,6.76,0,4.79,0,0.28,0,0,0
21Day,0,0.74,0,1.85,0,0,0,0,0
3Month,0.1,2.39,0.21,37.76,0.52,0.1,0.1,0.1,1.25
22Month,0,2.73,0,10.39,0.14,0.14,0.27,0,0
