stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,28,4
72hpf,0.28,0,0,0,0,2.25,1.13
21Day,0.74,2.22,0,0,0,2.96,0.37
3Month,0,0,0.31,0,0,0,0
22Month,0,0,0,0.14,0.14,0.14,0
