stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,2,0,6,0,0
72hpf,0.28,0,0,0,0,0.28,27.9,0,0.56
21Day,0.37,2.59,2.59,0,3.7,0.37,31.82,1.11,0.37
3Month,0,1.87,0,0.42,3.33,0.1,0.52,0,0.31
22Month,0,2.05,0,0,1.91,0,0.41,0,0
