stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,5,0,0,0,2,62,0,0,1
72hpf,2.25,0,0,0.56,4.23,43.12,0.28,0.28,2.54
21Day,4.81,1.11,0.37,2.59,2.96,27.75,0,0.74,4.81
3Month,3.02,0.1,9.99,1.35,0.21,7.7,0,0.62,0.31
22Month,3.42,0.55,3.42,0.96,0.14,19.54,0.27,1.37,0.41
