stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,3,0,0,1,0,0
72hpf,2.54,0,0,0,0,1.97,0,0.28,0.28
21Day,15.91,0,0,0.37,0,1.48,0.37,0.37,1.11
3Month,11.86,0.31,0.94,2.6,0.31,0.31,0,0.1,0.1
22Month,2.6,0,0.14,0.55,0.14,0,0,0,0
