stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0.56,0.56,0,0,0,3.38,0,0.28
21Day,0.37,0.74,0,0.37,0.37,1.48,0,0
3Month,0.73,0,0.62,0.52,0.1,0,0,0
22Month,1.23,0,0,0.27,0.14,0.14,0.14,0.27
