stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.28,0,0,0,0,0.28,0,0
21Day,14.8,0.37,0,9.62,0,0.37,0.37,0.74
3Month,13.31,0,1.35,3.74,0.1,0.1,0.1,0.21
22Month,3.83,0,0,1.09,0,0,0.14,0.27
