stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,0,0.28,0.56,0,0.28
21Day,1.11,0,0,0,0,0,0,0
3Month,2.29,0.21,0.1,0.73,0.21,0.1,0,0.52
22Month,0.82,0,0.14,0,0,0,0.14,0.14
