stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,6,0,1
72hpf,19.73,0.56,0,0,8.74,45.38,0,9.86
21Day,23.31,1.85,0,1.85,17.76,37.37,2.22,58.09
3Month,7.49,0.1,0.31,0.1,0.52,0.31,0,2.08
22Month,2.6,0,0.14,0.68,0.55,0.14,0,0.68
