stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0.28,0,0,0,0.28,16.07
21Day,1.11,0,0,0.37,0.37,12.21
3Month,1.04,0.83,0.31,0.1,0,1.14
22Month,1.37,0,0.14,0.14,0.14,0
