stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,8,1,1
72hpf,0,5.07,1.41,0,0.56,3.38,320.18,0.85,5.07
21Day,0.37,6.29,1.11,0.37,1.48,1.48,47.73,0.74,4.07
3Month,0,5.3,0,27.25,1.77,1.46,0.31,1.04,5.62
22Month,0.14,3.55,0.14,1.91,0.41,0,0.68,0.14,0.27
