stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,6,0,0,1,0,0,6,0,1
72hpf,0,10.71,0,0,1.13,0,0.56,0.56,0.28,0.85
21Day,0.37,10.73,0.37,0,2.22,0.37,0.37,0,2.22,0
3Month,0.21,91.74,0,16.43,13.11,5.41,0.62,0,2.39,1.46
22Month,0.27,266.19,0.14,9.02,9.29,3.55,0.96,2.46,1.78,1.37
