stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0.56,0,0,0,0,9.58,1.69
21Day,0,0.37,0,0.37,2.96,4.07,0.74
3Month,0,0,0.1,0.1,0,0.31,0
22Month,1.78,0,0,0.14,0,0.55,0.14
