stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,0.21,10.4,17.16,1.46,0.21,0,0,0.73,0.21
22Month,0.14,41.54,1.23,1.09,0.14,0.14,0.82,0.55,0.41
