stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,198,2169,5,0,138,128,2247,98,5,545
72hpf,108.51,3770.85,82.3,2.54,24.8,149.94,1557.77,59.19,32.98,935.17
21Day,42.92,6360.44,375.17,7.4,310.79,296.73,782.52,3.33,147.62,801.76
3Month,107.87,5259.31,16.64,155.09,312.47,290.62,47.64,4.47,78.43,183.28
22Month,162.48,4746.11,13.94,27.74,198.96,118.2,33.62,88.28,49.33,151.13
