stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0.28,0,0,0,5.92,0,0,0
21Day,0,1.48,0.37,0,0,11.84,0,0.37,0.74
3Month,0,6.35,0.73,3.12,0.21,0.31,0,0.21,0.73
22Month,0.68,15.58,0.68,3.14,0.27,1.09,1.37,0.14,0.68
