stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,2.25,0,0,0,0.56,3.38,0,0.56
21Day,3.33,1.85,0,0.74,0,1.11,1.48,0.74
3Month,0.31,0,0.1,0.31,0,0,0,0
22Month,0.41,0,0,0.27,0,0,0,0
