stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.56,0.56,0,0,0,2.54,0,0.28
21Day,1.48,0,0,0.37,0,4.07,0.37,0
3Month,1.66,0,0.31,0.21,0,0,0,0
22Month,1.09,0,0,0.14,0.14,0,0,0
