stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0,2
72hpf,0,0.56,0,0,0.28,6.2,0,0,0.85
21Day,0.37,0,0,0.37,0,2.22,0,0,0.37
3Month,0,0.62,0.21,0.21,0,0,0,0.1,0
22Month,0,0.55,0.41,0.14,0,0.14,0.27,0,0
