stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.13,0,0,0,0,0.28,0,0,0
21Day,17.76,0.37,0,0.74,0,1.11,0,0.37,0.74
3Month,6.55,0,0.31,0.73,0,0,0,0,0.1
22Month,4.24,0,0,0.14,0.14,0,0.14,0,0.14
