stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
21Day,0,0.37,0.74,0,0,0,0,0
3Month,0.42,2.5,25.17,0.21,0.21,0.31,0.31,0.1
22Month,0,0.27,0.41,0,0,0,0,0
