stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,26,0,1,0,4,0,0,0
72hpf,0,68.77,0,0,0.28,2.82,0,0,1.41
21Day,0.37,50.32,0,3.7,0.37,1.48,0,1.11,1.11
3Month,0.1,3.95,0.31,16.33,0.31,0,0,0.1,0.31
22Month,0.14,8.47,0.41,25.28,0,0,0.27,0.14,0.27
