stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0,5.92,0,0,0,0.74,0.37,0.37
3Month,0,3.33,0.73,1.98,0.1,0,0.42,0.1
22Month,0.14,5.74,0.14,0.68,0,0,0,0.14
