stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,1
72hpf,0,0,0,0,0.28,5.64,0,0.28
21Day,2.59,1.48,0,2.96,0.74,126.91,0.74,2.59
3Month,0.73,0,0,0.1,0.1,0,0,0.21
22Month,0.82,0,0.14,0,0,0.27,0,0.82
