stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,7,0,1
72hpf,0,0.28,0.28,0,0,0,3.38,0,0
21Day,0.37,0.74,1.11,0,0.74,0,1.11,0,1.48
3Month,0.31,8.43,0.21,1.04,1.56,0.73,0.21,0.52,0.73
22Month,0.41,3.01,0,0.14,1.5,0.14,0.27,0.27,0.27
