stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,4,0,2,2,39,0,0,9
72hpf,1.41,3.1,0,0.56,0.85,36.36,0,0.56,10.15
21Day,0.37,12.21,0,2.22,3.7,25.53,0,2.22,19.24
3Month,0.73,7.39,2.39,2.08,1.14,0.31,0.1,0.42,1.87
22Month,2.32,16.53,0,3.96,0,0.14,1.37,0.27,0.55
