stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
21Day,0.74,0,0,0,0.74,0,0.37
3Month,4.26,0.21,0.31,0.1,0,0.21,0.21
22Month,24.05,0,0.14,0,0.14,0,0.27
