stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,2,0,0,0,1,3,0,0
72hpf,0,3.95,0,0,0,0,1.13,0,0
21Day,0,7.4,0.74,0,0,0,0.74,0,0.37
3Month,0,9.36,0,1.14,1.04,0.1,0.42,0,0.1
22Month,0.14,3.96,0.14,0.41,0.41,0,0.27,0.14,0.27
